From, To, Tempo, Qtde, Kind, Lat, Lon
n40,n11,600,0,42,-49.25851405,-25.4345076
n287,n292,600,0,41,-49.259929799999995,-25.434997
n292,n287,600,0,41,-49.259929799999995,-25.434997
n119,n293,600,0,51,-49.25923325,-25.433121149999998
n293,n119,600,0,51,-49.25923325,-25.433121149999998
n293,n304,600,0,51,-49.2597304,-25.43218155
n304,n293,600,0,51,-49.2597304,-25.43218155
n294,n304,600,0,51,-49.26049115,-25.4307154
n292,n387,600,0,72,-49.259495099999995,-25.43488815
n387,n292,600,0,72,-49.259495099999995,-25.43488815
n297,n387,600,0,72,-49.259317499999995,-25.43525135
n387,n297,600,0,72,-49.259317499999995,-25.43525135
n112,n301,600,0,72,-49.260150800000005,-25.43349235
n301,n112,600,0,72,-49.260150800000005,-25.43349235
n292,n301,600,0,72,-49.25981985,-25.4341953
n301,n292,600,0,72,-49.25981985,-25.4341953
n198,n302,600,0,42,-49.261592050000004,-25.4348832
n302,n198,600,0,42,-49.261592050000004,-25.4348832
n112,n249,600,0,32,-49.26041335,-25.4335261
n249,n112,600,0,30,-49.26041335,-25.4335261
n160,n249,600,0,30,-49.260805649999995,-25.4336755
n249,n160,600,0,32,-49.260805649999995,-25.4336755
n114,n527,600,0,43,-49.264286549999994,-25.4351104
n527,n114,600,0,43,-49.264286549999994,-25.4351104
n121,n527,600,0,43,-49.26395495,-25.43578665
n527,n121,600,0,43,-49.26395495,-25.43578665
n131,n199,600,0,63,-49.261837150000005,-25.43199475
n199,n131,600,0,63,-49.261837150000005,-25.43199475
n199,n303,600,0,40,-49.261384,-25.4317929
n303,n199,600,0,40,-49.261384,-25.4317929
n303,n304,600,0,40,-49.260602500000005,-25.43146435
n304,n303,600,0,40,-49.260602500000005,-25.43146435
n304,n386,600,0,40,-49.259736700000005,-25.43110645
n386,n304,600,0,40,-49.259736700000005,-25.43110645
n305,n386,600,0,40,-49.258763450000004,-25.4306866
n2,n115,600,0,41,-49.2679383,-25.43654095
n115,n2,600,0,40,-49.2679383,-25.43654095
n310,n311,600,0,31,-49.26904585,-25.436969849999997
n311,n310,600,0,31,-49.26904585,-25.436969849999997
n259,n310,600,0,32,-49.269412349999996,-25.437182149999998
n310,n259,600,0,32,-49.269412349999996,-25.437182149999998
n259,n312,600,0,32,-49.270197100000004,-25.4374977
n312,n259,600,0,32,-49.270197100000004,-25.4374977
n240,n2,600,0,32,-49.2681374,-25.4366855
n313,n314,600,0,41,-49.2725991,-25.43837985
n314,n313,600,0,41,-49.2725991,-25.43837985
n66,n46,600,0,31,-49.2741835,-25.43893245
n250,n315,600,0,31,-49.2709449,-25.43766265
n250,n559,600,0,32,-49.2714287,-25.43786965
n559,n250,600,0,31,-49.2714287,-25.43786965
n246,n559,600,0,31,-49.27163795,-25.4379627
n559,n246,600,0,32,-49.27163795,-25.4379627
n245,n246,600,0,31,-49.271899250000004,-25.43806605
n246,n245,600,0,32,-49.271899250000004,-25.43806605
n245,n314,600,0,32,-49.27237745,-25.438239799999998
n314,n245,600,0,31,-49.27237745,-25.438239799999998
n257,n313,600,0,32,-49.2728805,-25.438557250000002
n313,n257,600,0,32,-49.2728805,-25.438557250000002
n257,n316,600,0,32,-49.273389,-25.4387715
n316,n257,600,0,32,-49.273389,-25.4387715
n312,n315,600,0,33,-49.27061135,-25.437591150000003
n315,n312,600,0,33,-49.27061135,-25.437591150000003
n46,n316,600,0,43,-49.273618150000004,-25.438798849999998
n316,n46,600,0,43,-49.273618150000004,-25.438798849999998
n121,n331,600,0,43,-49.263615599999994,-25.43646855
n331,n121,600,0,43,-49.263615599999994,-25.43646855
n130,n331,600,0,43,-49.2632397,-25.437231099999998
n76,n572,600,0,44,-49.2660092,-25.437264
n572,n76,600,0,40,-49.2660092,-25.437264
n572,n573,600,0,44,-49.26663565,-25.43750765
n573,n572,600,0,40,-49.26663565,-25.43750765
n323,n573,600,0,40,-49.267261250000004,-25.43774955
n573,n323,600,0,44,-49.267261250000004,-25.43774955
n323,n333,600,0,44,-49.26787335,-25.4379866
n333,n323,600,0,40,-49.26787335,-25.4379866
n324,n333,600,0,40,-49.2692548,-25.4385257
n325,n518,600,0,43,-49.27302315,-25.4400655
n518,n325,600,0,43,-49.27302315,-25.4400655
n326,n518,600,0,43,-49.27269750000001,-25.4408351
n518,n326,600,0,43,-49.27269750000001,-25.4408351
n327,n325,600,0,40,-49.27357055,-25.44017765
n324,n329,600,0,44,-49.271054649999996,-25.4392265
n329,n324,600,0,40,-49.271054649999996,-25.4392265
n330,n574,600,0,44,-49.2677118,-25.438153749999998
n574,n330,600,0,40,-49.2677118,-25.438153749999998
n571,n574,600,0,40,-49.266543850000005,-25.43770325
n574,n571,600,0,44,-49.266543850000005,-25.43770325
n124,n571,600,0,40,-49.26587225,-25.4374392
n571,n124,600,0,44,-49.26587225,-25.4374392
n124,n125,600,0,44,-49.2655912,-25.4373184
n125,n124,600,0,40,-49.2655912,-25.4373184
n331,n125,600,0,40,-49.2645042,-25.436886649999998
n128,n331,600,0,41,-49.2629397,-25.43626615
n324,n339,600,0,32,-49.270057550000004,-25.438938800000003
n339,n324,600,0,32,-49.270057550000004,-25.438938800000003
n332,n339,600,0,32,-49.26972125,-25.4397052
n339,n332,600,0,32,-49.26972125,-25.4397052
n330,n333,600,0,31,-49.268371599999995,-25.438294
n333,n330,600,0,31,-49.268371599999995,-25.438294
n310,n333,600,0,31,-49.268718199999995,-25.437609449999997
n333,n310,600,0,31,-49.268718199999995,-25.437609449999997
n338,n339,600,0,44,-49.2709892,-25.43941025
n339,n338,600,0,40,-49.2709892,-25.43941025
n329,n338,600,0,42,-49.271986299999995,-25.43969795
n338,n329,600,0,42,-49.271986299999995,-25.43969795
n127,n341,600,0,51,-49.26524365,-25.4388921
n341,n127,600,0,51,-49.26524365,-25.4388921
n221,n332,600,0,32,-49.268856400000004,-25.4401793
n332,n221,600,0,32,-49.268856400000004,-25.4401793
n221,n358,600,0,32,-49.2679859,-25.439863799999998
n358,n221,600,0,32,-49.2679859,-25.439863799999998
n231,n358,600,0,32,-49.2672931,-25.43960945
n217,n231,600,0,32,-49.266834700000004,-25.4394356
n231,n217,600,0,32,-49.266834700000004,-25.4394356
n127,n217,600,0,32,-49.2660169,-25.439118049999998
n217,n127,600,0,32,-49.2660169,-25.439118049999998
n229,n326,600,0,32,-49.27206865,-25.441392299999997
n326,n229,600,0,32,-49.27206865,-25.441392299999997
n229,n362,600,0,32,-49.27154525,-25.441188099999998
n362,n229,600,0,32,-49.27154525,-25.441188099999998
n332,n362,600,0,32,-49.27038665,-25.4407454
n176,n130,600,0,32,-49.262059050000005,-25.43765345
n332,n357,600,0,32,-49.2693857,-25.44045045
n357,n332,600,0,32,-49.2693857,-25.44045045
n350,n357,600,0,32,-49.2690171,-25.441204149999997
n130,n355,600,0,43,-49.26286015,-25.4379861
n355,n130,600,0,43,-49.26286015,-25.4379861
n203,n355,600,0,43,-49.262635700000004,-25.43840755
n230,n354,600,0,31,-49.26731395,-25.4397469
n354,n230,600,0,31,-49.26731395,-25.4397469
n218,n230,600,0,31,-49.2667966,-25.43955845
n230,n218,600,0,31,-49.2667966,-25.43955845
n341,n218,600,0,31,-49.2658995,-25.439215500000003
n215,n341,600,0,31,-49.2651052,-25.438914250000003
n341,n215,600,0,31,-49.2651052,-25.438914250000003
n179,n215,600,0,31,-49.2642017,-25.43857745
n215,n179,600,0,31,-49.2642017,-25.43857745
n179,n219,600,0,31,-49.2633208,-25.438246
n219,n179,600,0,31,-49.2633208,-25.438246
n219,n371,600,0,31,-49.263060100000004,-25.43813805
n371,n219,600,0,31,-49.263060100000004,-25.43813805
n355,n371,600,0,31,-49.2628542,-25.438051
n371,n355,600,0,31,-49.2628542,-25.438051
n176,n355,600,0,32,-49.2620228,-25.43770585
n355,n176,600,0,32,-49.2620228,-25.43770585
n357,n356,600,0,31,-49.27032125,-25.4408916
n223,n357,600,0,31,-49.268869,-25.440324949999997
n357,n223,600,0,31,-49.268869,-25.440324949999997
n222,n223,600,0,31,-49.2682486,-25.44007975
n223,n222,600,0,31,-49.2682486,-25.44007975
n222,n354,600,0,31,-49.267867100000004,-25.4399409
n354,n222,600,0,31,-49.267867100000004,-25.4399409
n360,n347,600,0,31,-49.27283585,-25.441874
n228,n360,600,0,31,-49.2720688,-25.44156405
n360,n228,600,0,31,-49.2720688,-25.44156405
n228,n356,600,0,31,-49.2715473,-25.44136375
n356,n228,600,0,31,-49.2715473,-25.44136375
n354,n358,600,0,31,-49.2676485,-25.43980375
n358,n354,600,0,31,-49.2676485,-25.43980375
n330,n358,600,0,31,-49.2679998,-25.43907
n326,n360,600,0,43,-49.2723671,-25.44159105
n360,n326,600,0,43,-49.2723671,-25.44159105
n361,n360,600,0,43,-49.27198785,-25.44232955
n326,n344,600,0,32,-49.2729121,-25.441711599999998
n356,n362,600,0,42,-49.2713222,-25.44118655
n362,n356,600,0,42,-49.2713222,-25.44118655
n338,n362,600,0,42,-49.2716546,-25.44045045
n356,n366,600,0,42,-49.270974550000005,-25.441929899999998
n371,n372,600,0,75,-49.26294405,-25.43801545
n372,n371,600,0,75,-49.26294405,-25.43801545
n376,n202,600,0,42,-49.2610069,-25.43776045
n128,n376,600,0,41,-49.2617123,-25.43667195
n376,n128,600,0,41,-49.2617123,-25.43667195
n39,n298,600,0,40,-49.25749055,-25.4355546
n298,n39,600,0,42,-49.25749055,-25.4355546
n196,n247,600,0,63,-49.27293565,-25.43648615
n247,n196,600,0,63,-49.27293565,-25.43648615
n102,n382,600,0,61,-49.270205250000004,-25.434586799999998
n382,n383,600,0,63,-49.26933925,-25.435067
n383,n382,600,0,63,-49.26933925,-25.435067
n111,n386,600,0,72,-49.25884755,-25.43180505
n386,n111,600,0,72,-49.25884755,-25.43180505
n196,n314,600,0,41,-49.273013899999995,-25.43750035
n256,n314,600,0,31,-49.2728503,-25.4384197
n314,n256,600,0,32,-49.2728503,-25.4384197
n46,n256,600,0,31,-49.27336085,-25.43862445
n256,n46,600,0,32,-49.27336085,-25.43862445
n284,n387,600,0,42,-49.25988625,-25.43509585
n387,n284,600,0,42,-49.25988625,-25.43509585
n40,n387,600,0,42,-49.25898115,-25.4347438
n284,n287,600,0,31,-49.26032095,-25.4352047
n287,n284,600,0,31,-49.26032095,-25.4352047
n115,n383,600,0,42,-49.268383099999994,-25.4356657
n383,n115,600,0,42,-49.268383099999994,-25.4356657
n241,n115,600,0,31,-49.26830755,-25.43662305
n241,n311,600,0,32,-49.2688632,-25.43684195
n311,n241,600,0,31,-49.2688632,-25.43684195
n382,n311,600,0,31,-49.2694756,-25.436103799999998
n258,n311,600,0,31,-49.26937145,-25.4370362
n311,n258,600,0,32,-49.26937145,-25.4370362
n258,n281,600,0,32,-49.26976835,-25.4371953
n281,n258,600,0,31,-49.26976835,-25.4371953
n281,n476,600,0,32,-49.269898850000004,-25.4372513
n476,n281,600,0,31,-49.269898850000004,-25.4372513
n315,n476,600,0,31,-49.2702827,-25.43739795
n476,n315,600,0,32,-49.2702827,-25.43739795
n292,n11,600,0,41,-49.259028,-25.43465195
n6,n133,600,0,34,-49.2602938,-25.43568485
n133,n6,600,0,33,-49.2602938,-25.43568485
n6,n10,600,0,42,-49.260166850000005,-25.435826650000003
n10,n6,600,0,41,-49.260166850000005,-25.435826650000003
n247,n369,600,0,63,-49.2719388,-25.436081950000002
n369,n247,600,0,63,-49.2719388,-25.436081950000002
n369,n262,600,0,61,-49.271714450000005,-25.435189700000002
n341,n167,600,0,40,-49.264893900000004,-25.43963375
n119,n516,600,0,30,-49.258767500000005,-25.433020900000002
n354,n447,600,0,31,-49.2672853,-25.44055255
n134,n472,600,0,42,-49.2608595,-25.4354776
n472,n134,600,0,45,-49.2608595,-25.4354776
n6,n286,600,0,41,-49.26072425,-25.4358377
n286,n6,600,0,42,-49.26072425,-25.4358377
n129,n472,600,0,45,-49.26144225,-25.4357361
n472,n129,600,0,41,-49.26144225,-25.4357361
n315,n369,600,0,33,-49.2710213,-25.4366996
n369,n315,600,0,33,-49.2710213,-25.4366996
n475,n369,600,0,63,-49.27106715,-25.43573775
n475,n476,600,0,41,-49.27032855,-25.4364361
n476,n475,600,0,41,-49.27032855,-25.4364361
n382,n475,600,0,63,-49.2703022,-25.435447699999997
n475,n382,600,0,63,-49.2703022,-25.435447699999997
n123,n383,600,0,63,-49.2680756,-25.434561000000002
n383,n123,600,0,63,-49.2680756,-25.434561000000002
n101,n383,600,0,60,-49.26914275,-25.4341691
n383,n101,600,0,60,-49.26914275,-25.4341691
n82,n123,600,0,61,-49.2676496,-25.433593100000003
n123,n82,600,0,61,-49.2676496,-25.433593100000003
n114,n31,600,0,43,-49.2647137,-25.434203500000002
n32,n81,600,0,61,-49.2639037,-25.432495600000003
n81,n32,600,0,61,-49.2639037,-25.432495600000003
n308,n81,600,0,61,-49.264193,-25.431840700000002
n32,n478,600,0,63,-49.26323415,-25.43256495
n478,n32,600,0,63,-49.26323415,-25.43256495
n117,n478,600,0,42,-49.26230225,-25.4332368
n478,n117,600,0,42,-49.26230225,-25.4332368
n131,n478,600,0,40,-49.26230245,-25.4321848
n478,n131,600,0,40,-49.26230245,-25.4321848
n38,n199,600,0,61,-49.26205245,-25.43133415
n313,n329,600,0,41,-49.2722948,-25.43901795
n329,n313,600,0,41,-49.2722948,-25.43901795
n325,n329,600,0,40,-49.272536849999995,-25.4397893
n11,n119,600,0,42,-49.2588691,-25.4338227
n119,n11,600,0,52,-49.2588691,-25.4338227
n39,n297,600,0,42,-49.258538099999996,-25.43556035
n297,n39,600,0,40,-49.258538099999996,-25.43556035
n213,n297,600,0,40,-49.2594352,-25.435573050000002
n297,n213,600,0,42,-49.2594352,-25.435573050000002
n133,n213,600,0,40,-49.26000365,-25.4355605
n213,n133,600,0,41,-49.26000365,-25.4355605
n324,n312,600,0,32,-49.27033795,-25.4382501
n325,n316,600,0,43,-49.27332065,-25.439419299999997
n251,n312,600,0,32,-49.2710055,-25.437824
n251,n560,600,0,32,-49.2714909,-25.438031549999998
n560,n251,600,0,32,-49.2714909,-25.438031549999998
n244,n560,600,0,32,-49.2717581,-25.4381362
n560,n244,600,0,32,-49.2717581,-25.4381362
n244,n313,600,0,32,-49.2722647,-25.4383208
n313,n244,600,0,32,-49.2722647,-25.4383208
n317,n316,600,0,31,-49.2741274,-25.43905165
n502,n501,600,0,62,-49.263091200000005,-25.4314012
n478,n502,600,0,62,-49.2628207,-25.43203075
n502,n478,600,0,62,-49.2628207,-25.43203075
n475,n503,600,0,62,-49.27105125,-25.43491805
n118,n238,600,0,32,-49.2633528,-25.43467485
n238,n118,600,0,31,-49.2633528,-25.43467485
n114,n238,600,0,31,-49.2640006,-25.4349345
n238,n114,600,0,32,-49.2640006,-25.4349345
n32,n118,600,0,61,-49.263397749999996,-25.4336625
n118,n32,600,0,61,-49.263397749999996,-25.4336625
n510,n511,600,0,39,-49.259776849999994,-25.4333508
n511,n510,600,0,39,-49.259776849999994,-25.4333508
n111,n516,600,0,72,-49.2583755,-25.4327799
n516,n111,600,0,72,-49.2583755,-25.4327799
n518,n319,600,0,40,-49.2734905,-25.4403556
n338,n518,600,0,40,-49.2724726,-25.439974149999998
n330,n339,600,0,40,-49.26917435,-25.438707100000002
n519,n520,600,0,39,-49.261461600000004,-25.432845450000002
n520,n519,600,0,39,-49.261461600000004,-25.432845450000002
n42,n158,600,0,32,-49.261091153600006,-25.43385048935
n158,n42,600,0,32,-49.261091153600006,-25.43385048935
n8,n9,600,0,36,-49.2602720245,-25.43667305655
n9,n8,600,0,36,-49.2602720245,-25.43667305655
n173,n286,600,0,42,-49.260855500000005,-25.436476499999998
n286,n173,600,0,42,-49.260855500000005,-25.436476499999998
n240,n310,600,0,32,-49.268689300000005,-25.4368955
n310,n240,600,0,32,-49.268689300000005,-25.4368955
n116,n239,600,0,32,-49.26339245,-25.4348117
n239,n116,600,0,32,-49.26339245,-25.4348117
n239,n527,600,0,32,-49.26403655,-25.4350747
n527,n239,600,0,32,-49.26403655,-25.4350747
n117,n302,600,0,42,-49.2618959,-25.43418355
n302,n117,600,0,42,-49.2618959,-25.43418355
n559,n560,600,0,75,-49.271580549999996,-25.438005699999998
n560,n559,600,0,75,-49.271580549999996,-25.438005699999998
n571,n572,600,0,75,-49.266031600000005,-25.4373876
n572,n571,600,0,75,-49.266031600000005,-25.4373876
n573,n574,600,0,75,-49.2671479,-25.437823299999998
n574,n573,600,0,75,-49.2671479,-25.437823299999998
n38,n306,600,0,70,-49.262418999999994,-25.43073715
n306,n38,600,0,70,-49.262418999999994,-25.43073715
n76,n674,600,0,40,-49.2653820972,-25.437030133
n121,n674,600,0,44,-49.2642348472,-25.436614833
n674,n121,600,0,40,-49.2642348472,-25.436614833
n233,n675,600,0,32,-49.26567686665,-25.4357155893
n675,n233,600,0,32,-49.26567686665,-25.4357155893
n675,n527,600,0,32,-49.26479791665,-25.4353803893
n674,n675,600,0,70,-49.26507781385,-25.4362085723
n675,n674,600,0,70,-49.26507781385,-25.4362085723
n676,n114,600,0,31,-49.26486597935,-25.4352660626
n232,n676,600,0,31,-49.265643479350004,-25.4355663626
n676,n232,600,0,32,-49.265643479350004,-25.4355663626
n675,n676,600,0,70,-49.265377346,-25.4355360519
n676,n675,600,0,70,-49.265377346,-25.4355360519
n31,n677,600,0,63,-49.26565587645,-25.433571061050003
n677,n31,600,0,63,-49.26565587645,-25.433571061050003
n123,n677,600,0,63,-49.26677227645,-25.43403271105
n677,n123,600,0,63,-49.26677227645,-25.43403271105
n138,n678,600,0,60,-49.2662832953,-25.4322656982
n678,n138,600,0,60,-49.2662832953,-25.4322656982
n676,n677,600,0,70,-49.2658081558,-25.43463362365
n677,n676,600,0,70,-49.2658081558,-25.43463362365
n678,n677,600,0,70,-49.26650087175,-25.43312800925
n323,n574,600,0,40,-49.26721355,-25.43784635
n574,n323,600,0,41,-49.26721355,-25.43784635
n303,n680,600,0,61,-49.2613150617,-25.43102487515
n302,n242,660,0,32,-49.262099899999996,-25.434320550000002
n130,n176,660,0,32,-49.262059050000005,-25.43765345
n331,n130,660,0,43,-49.2632397,-25.437231099999998
n114,n676,660,0,32,-49.26486597935,-25.4352660626
n315,n250,660,0,32,-49.2709449,-25.43766265
n115,n241,660,0,32,-49.26830755,-25.43662305
n46,n66,660,0,32,-49.2741835,-25.43893245
n202,n376,660,0,42,-49.2610069,-25.43776045
n155,n45,660,0,63,-49.27472815,-25.43642035
n369,n475,660,0,63,-49.27106715,-25.43573775
n527,n675,660,0,32,-49.26479791665,-25.4353803893
n355,n203,660,0,43,-49.262635700000004,-25.43840755
n387,n40,660,0,42,-49.25898115,-25.4347438
n312,n251,660,0,32,-49.2710055,-25.437824
n501,n502,660,0,62,-49.263091200000005,-25.4314012
n2,n240,660,0,32,-49.2681374,-25.4366855
n316,n325,660,0,43,-49.27332065,-25.439419299999997
n173,n144,660,0,31,-49.2603067,-25.43730715
n117,n243,660,0,32,-49.262203400000004,-25.4342398
n41,n42,660,0,32,-49.26078885,-25.43456415
n362,n332,660,0,32,-49.27038665,-25.4407454
n357,n350,660,0,32,-49.2690171,-25.441204149999997
n358,n231,660,0,32,-49.2672931,-25.43960945
n386,n305,660,0,40,-49.258763450000004,-25.4306866
n360,n361,660,0,43,-49.27198785,-25.44232955
n312,n324,660,0,32,-49.27033795,-25.4382501
n316,n317,660,0,32,-49.2741274,-25.43905165
n29,n111,660,0,32,-49.2580598,-25.43259235
n356,n357,660,0,31,-49.27032125,-25.4408916
n218,n341,660,0,31,-49.2658995,-25.439215500000003
n45,n196,660,0,63,-49.27389805,-25.4368732
n285,n116,660,0,41,-49.26266955,-25.4352811
n31,n114,660,0,43,-49.2647137,-25.434203500000002
n7,n8,660,0,31,-49.2601306745,-25.437189156549998
n344,n326,660,0,32,-49.2729121,-25.441711599999998
n347,n360,660,0,31,-49.27283585,-25.441874
n382,n102,660,0,61,-49.270205250000004,-25.434586799999998
n139,n306,660,0,62,-49.26234345,-25.43109665
n262,n369,660,0,61,-49.271714450000005,-25.435189700000002
n29,n516,660,0,32,-49.2580186,-25.43267055
n516,n119,660,0,32,-49.258767500000005,-25.433020900000002
n287,n120,660,0,31,-49.2606324,-25.43449695
n366,n356,660,0,42,-49.270974550000005,-25.441929899999998
n199,n38,660,0,61,-49.26205245,-25.43133415
n362,n338,660,0,42,-49.2716546,-25.44045045
n138,n31,660,0,63,-49.2654383,-25.43270875
n331,n128,660,0,44,-49.2629397,-25.43626615
n358,n330,660,0,31,-49.2679998,-25.43907
n81,n308,660,0,61,-49.264193,-25.431840700000002
n304,n294,660,0,51,-49.26049115,-25.4307154
n325,n327,660,0,44,-49.27357055,-25.44017765
n125,n331,660,0,44,-49.2645042,-25.436886649999998
n518,n338,660,0,44,-49.2724726,-25.439974149999998
n339,n330,660,0,44,-49.26917435,-25.438707100000002
n311,n382,660,0,31,-49.2694756,-25.436103799999998
n447,n354,660,0,31,-49.2672853,-25.44055255
n319,n518,660,0,44,-49.2734905,-25.4403556
n329,n325,660,0,44,-49.272536849999995,-25.4397893
n283,n45,660,0,41,-49.27502765,-25.43729995
n65,n45,660,0,41,-49.2749506,-25.4373149
n674,n76,660,0,44,-49.2653820972,-25.437030133
n314,n196,660,0,41,-49.273013899999995,-25.43750035
n503,n475,660,0,62,-49.27105125,-25.43491805
n679,n126,660,0,44,-49.265710758,-25.4382049174
n126,n679,660,0,44,-49.265710758,-25.4382049174
n333,n324,660,0,44,-49.2692548,-25.4385257
n2,n323,660,0,40,-49.26761985,-25.43718545
n167,n341,660,0,41,-49.264893900000004,-25.43963375
n323,n2,660,0,41,-49.26761985,-25.43718545
n11,n292,660,0,41,-49.259028,-25.43465195
n677,n678,660,0,70,-49.26650087175,-25.43312800925
n1,n323,660,0,40,-49.2673014,-25.43783055
n323,n1,660,0,40,-49.2673014,-25.43783055
n6,n9,660,0,34,-49.2602814,-25.4361076
n9,n6,660,0,34,-49.2602814,-25.4361076
n8,n7,660,0,31,-49.2601306745,-25.437189156549998
n9,n10,660,0,39,-49.26016085,-25.43610805
n10,n9,660,0,39,-49.26016085,-25.43610805
n31,n32,660,0,63,-49.264447849999996,-25.43306955
n32,n31,660,0,63,-49.264447849999996,-25.43306955
n39,n40,660,0,42,-49.25820175,-25.4350528
n40,n39,660,0,52,-49.25820175,-25.4350528
n42,n41,660,0,32,-49.26078885,-25.43456415
n45,n46,660,0,43,-49.2740228,-25.4379036
n46,n45,660,0,43,-49.2740228,-25.4379036
n516,n29,660,0,32,-49.2580186,-25.43267055
n111,n29,660,0,32,-49.2580598,-25.43259235
n75,n76,660,0,50,-49.266217749999996,-25.43662895
n76,n75,660,0,51,-49.266217749999996,-25.43662895
n81,n138,660,0,61,-49.26489415,-25.4321348
n138,n81,660,0,61,-49.26489415,-25.4321348
n111,n293,660,0,32,-49.25884125,-25.43288015
n293,n111,660,0,30,-49.25884125,-25.43288015
n293,n510,660,0,32,-49.259473549999996,-25.43315505
n510,n293,660,0,32,-49.259473549999996,-25.43315505
n112,n510,660,0,30,-49.25993085,-25.4333439
n510,n112,660,0,32,-49.25993085,-25.4333439
